c9,c9,i2,r4
Andrew,Thirunarayanan,1995,2.77
Vipul,Biliris,1901,2.77
Jaimin,Singh,2000,3.54
Ashish,Thirunarayanan,2012,4.5
Orestis,Singh,1992,3.54
Orestis,Thirunarayanan,1965,4.5
Jaimin,Singh,1989,1.67
Sandeep,Chhabria,1965,1.87
Dhaval,Biliris,1990,3.54
Harpreet,Chhabria,1901,2.77
Vipul,Ranganathan,2012,2.77
Vipul,Lamping,1995,1.76
Jaimin,Thirunarayanan,1990,2.54
Vipul,Lamping,1990,1.67
Harpreet,Ranganathan,2012,1.87
Jaimin,Ranganathan,1995,2.54
Kanna,Singh,1995,1.76
Orestis,Singh,1995,1.87
Ashish,Biliris,1901,4.5
Ashish,Singh,1990,1.67
Ashish,Shah,1989,2.54
Jaimin,Ranganathan,2000,2.21
Orestis,Parekh,1990,1.87
Andrew,Biliris,1992,2.77
Vipul,Shah,2000,3.54
Vipul,Polychroniou,1990,1.78
Orestis,Ranganathan,2000,2.21
Dhaval,Ranganathan,1901,2.77
Orestis,Thirunarayanan,2012,1.67
Kanna,Chhabria,1992,2.54
Harpreet,Thirunarayanan,1902,3.54
Dhaval,Polychroniou,2012,1.76
Harpreet,Ranganathan,1965,4.5
Dhaval,Lamping,2000,3.54
Dhaval,Biliris,1965,1.78
Ashish,Singh,1989,2.21
Sandeep,Lamping,1992,4.5
Alex,Singh,1902,2.77
Kanna,Lamping,1995,2.21
Sandeep,Ranganathan,1965,3.54
Orestis,Ranganathan,1902,1.87
Kanna,Parekh,1990,4.5
Harpreet,Polychroniou,1901,2.54
Sandeep,Singh,1990,1.67
Andrew,Parekh,1901,2.77
Alex,Singh,2000,4.5
Harpreet,Polychroniou,1901,2.77
Vipul,Biliris,1965,1.76
Vipul,Ranganathan,1990,3.54
Orestis,Singh,2012,2.54
Sandeep,Parekh,1992,1.87
Kanna,Polychroniou,2000,1.76
Vipul,Lamping,2000,2.54
Vipul,Lamping,1990,1.78
Kanna,Polychroniou,2012,1.76
Sandeep,Lamping,1995,1.67
Jaimin,Shah,1902,1.67
Ashish,Thirunarayanan,1992,2.21
Kanna,Chhabria,1901,4.5
Jaimin,Parekh,1901,4.5
Harpreet,Thirunarayanan,1902,1.78
Andrew,Polychroniou,1992,1.78
Orestis,Lamping,1992,3.54
Alex,Ranganathan,1901,1.78
Orestis,Singh,2000,1.78
Dhaval,Shah,1989,1.76
Kanna,Shah,1902,1.78
Alex,Parekh,2000,2.54
Sandeep,Lamping,1992,2.77
Alex,Lamping,1995,3.54
Orestis,Chhabria,1901,3.54
Vipul,Thirunarayanan,1965,2.77
Dhaval,Chhabria,1995,2.21
Alex,Chhabria,1990,2.54
Sandeep,Singh,1989,2.54
Orestis,Singh,1901,2.21
Orestis,Singh,1902,1.76
Dhaval,Biliris,2012,1.67
Vipul,Chhabria,1902,2.21
Orestis,Singh,1965,2.77
Harpreet,Lamping,1992,3.54
Orestis,Parekh,1902,2.77
Dhaval,Parekh,1965,2.77
Harpreet,Shah,1990,1.87
Vipul,Ranganathan,1990,2.77
Orestis,Ranganathan,1965,2.77
Kanna,Thirunarayanan,1992,3.54
Dhaval,Lamping,1902,1.76
Sandeep,Singh,2012,1.87
Harpreet,Chhabria,2012,2.54
Sandeep,Parekh,1902,2.77
Harpreet,Singh,1902,1.78
Dhaval,Biliris,1995,4.5
Dhaval,Ranganathan,2000,2.54
Vipul,Chhabria,1990,4.5
Kanna,Singh,1992,2.77
Kanna,Biliris,1990,1.76
Orestis,Polychroniou,1989,2.77
Ashish,Polychroniou,1901,4.5
Vipul,Thirunarayanan,1901,3.54
Kanna,Parekh,1902,2.21
Kanna,Singh,1902,2.77
Dhaval,Singh,1901,2.54
Dhaval,Shah,2012,3.54
Alex,Lamping,1901,1.76
Sandeep,Polychroniou,1902,3.54
Sandeep,Chhabria,1995,1.67
Vipul,Singh,1990,1.87
Kanna,Thirunarayanan,1902,1.87
Kanna,Chhabria,1995,1.76
Dhaval,Ranganathan,1989,2.77
Jaimin,Thirunarayanan,1990,1.67
Kanna,Singh,2000,2.54
Jaimin,Chhabria,1992,4.5
Sandeep,Chhabria,1965,3.54
Dhaval,Singh,1995,1.87
Ashish,Singh,1901,1.76
Vipul,Singh,2012,1.67
Sandeep,Thirunarayanan,2012,2.21
Orestis,Lamping,1901,2.54
Sandeep,Ranganathan,1995,4.5
Vipul,Biliris,2000,4.5
Jaimin,Singh,2000,1.87
Alex,Biliris,1992,2.21
Jaimin,Shah,1965,1.87
Sandeep,Thirunarayanan,1995,1.76
Vipul,Biliris,1965,4.5
Sandeep,Polychroniou,2012,1.78
Andrew,Thirunarayanan,1901,1.67
Sandeep,Ranganathan,1992,2.77
Ashish,Parekh,1965,2.54
Sandeep,Chhabria,1995,2.77
Alex,Singh,1965,2.54
Dhaval,Parekh,1901,1.67
Ashish,Biliris,1990,4.5
Sandeep,Chhabria,1901,3.54
Harpreet,Singh,1902,3.54
Jaimin,Chhabria,2000,1.76
Jaimin,Singh,2012,2.77
Orestis,Shah,1989,1.87
Ashish,Lamping,2012,2.21
Ashish,Polychroniou,1990,2.54
Andrew,Shah,1992,3.54
Harpreet,Parekh,1901,1.87
Jaimin,Singh,1995,3.54
Alex,Ranganathan,1902,2.21
Alex,Ranganathan,2000,4.5
Ashish,Singh,2000,1.87
Sandeep,Chhabria,1990,3.54
Jaimin,Singh,1965,2.21
Ashish,Parekh,2000,4.5
Harpreet,Lamping,1990,4.5
Jaimin,Thirunarayanan,1902,1.87
Dhaval,Ranganathan,1902,1.78
Andrew,Polychroniou,1992,2.54
Vipul,Shah,1992,1.67
Jaimin,Thirunarayanan,1995,2.77
Kanna,Singh,1990,1.78
Sandeep,Shah,2000,2.21
Kanna,Polychroniou,2012,2.21
Kanna,Polychroniou,1995,2.54
Ashish,Chhabria,2000,2.77
Dhaval,Parekh,1989,1.67
Ashish,Thirunarayanan,1990,2.54
Dhaval,Lamping,1992,4.5
Orestis,Polychroniou,1990,1.76
Sandeep,Singh,1965,2.21
Kanna,Thirunarayanan,2012,1.67
Orestis,Singh,1965,1.76
Orestis,Biliris,1989,1.67
Andrew,Lamping,1990,1.67
Kanna,Polychroniou,1901,2.77
Andrew,Chhabria,2000,2.21
Orestis,Singh,1965,1.76
Sandeep,Singh,2012,1.76
Kanna,Chhabria,1901,2.77
Vipul,Shah,1965,4.5
Jaimin,Biliris,1902,1.67
Dhaval,Singh,1992,1.67
Sandeep,Thirunarayanan,2000,4.5
Kanna,Parekh,1901,4.5
Kanna,Singh,2012,2.77
Harpreet,Lamping,1990,1.76
Dhaval,Singh,1901,1.78
Vipul,Singh,2000,1.87
Sandeep,Shah,1965,4.5
Andrew,Ranganathan,1992,1.87
Kanna,Chhabria,1965,1.76
Jaimin,Parekh,2012,1.67
Harpreet,Chhabria,1992,1.76
Andrew,Singh,1995,1.67
Ashish,Singh,1995,4.5
Andrew,Biliris,1995,3.54
Jaimin,Lamping,1992,2.54
Harpreet,Biliris,1965,1.67
Ashish,Biliris,1901,1.67
Vipul,Lamping,1995,4.5
Alex,Shah,1989,2.21
Alex,Singh,1992,2.21
Jaimin,Singh,2012,4.5
Dhaval,Lamping,1902,4.5
Alex,Shah,1995,2.77
Dhaval,Chhabria,1992,1.76
Alex,Thirunarayanan,1989,4.5
Sandeep,Parekh,1992,1.87
Harpreet,Polychroniou,1965,1.76
Harpreet,Parekh,1902,1.76
Alex,Singh,1990,1.76
Orestis,Ranganathan,1995,3.54
Harpreet,Thirunarayanan,1992,2.21
Harpreet,Shah,2012,1.67
Andrew,Singh,2012,1.67
Dhaval,Ranganathan,2000,4.5
Sandeep,Parekh,1965,1.67
Jaimin,Lamping,1992,3.54
Alex,Singh,1901,1.87
Alex,Singh,2012,4.5
Jaimin,Polychroniou,2012,1.67
Andrew,Polychroniou,1965,2.54
Andrew,Chhabria,1992,1.87
Orestis,Thirunarayanan,1995,1.76
Andrew,Thirunarayanan,1902,4.5
Sandeep,Singh,1901,1.67
Harpreet,Biliris,1990,1.78
Ashish,Biliris,1902,1.76
Jaimin,Shah,1965,1.87
Jaimin,Thirunarayanan,2000,2.21
Sandeep,Biliris,1965,1.67
Alex,Singh,2012,2.77
Jaimin,Thirunarayanan,1992,2.77
Harpreet,Polychroniou,1995,1.87
Dhaval,Biliris,1990,1.76
Dhaval,Biliris,1989,1.78
Alex,Lamping,2000,1.76
Vipul,Biliris,1990,1.76
Dhaval,Thirunarayanan,1995,4.5
Harpreet,Thirunarayanan,2012,1.76
Ashish,Thirunarayanan,1990,4.5
Andrew,Chhabria,1989,3.54
Alex,Thirunarayanan,1992,1.76
Orestis,Thirunarayanan,2000,1.67
Sandeep,Polychroniou,1902,1.78
Sandeep,Biliris,1902,4.5
Vipul,Biliris,2012,2.21
Harpreet,Shah,1965,1.76
Andrew,Biliris,1901,4.5
Jaimin,Thirunarayanan,2012,3.54
Orestis,Singh,1992,1.87
Alex,Chhabria,2012,1.87
Harpreet,Polychroniou,1990,1.76
Orestis,Singh,1995,4.5
Vipul,Lamping,2000,4.5
Orestis,Shah,1995,2.54
Kanna,Shah,2012,1.78
Vipul,Polychroniou,1989,1.78
Orestis,Parekh,1990,1.78
Alex,Lamping,1992,2.77
Harpreet,Ranganathan,1965,1.76
Ashish,Biliris,1995,2.21
Ashish,Chhabria,1995,2.21
Alex,Parekh,1990,1.87
Vipul,Polychroniou,1990,3.54
Ashish,Parekh,1901,1.78
Andrew,Chhabria,1992,1.76
Jaimin,Ranganathan,1995,3.54
Sandeep,Singh,1990,1.87
Sandeep,Singh,1990,2.77
Ashish,Singh,1995,1.76
Sandeep,Biliris,2000,4.5
Dhaval,Ranganathan,2000,2.54
Ashish,Thirunarayanan,1992,1.78
Sandeep,Singh,1902,2.77
Vipul,Parekh,1990,2.54
Dhaval,Parekh,1902,1.76
Kanna,Thirunarayanan,1992,1.67
Dhaval,Singh,1990,1.87
Sandeep,Singh,1965,2.77
Orestis,Parekh,1965,1.67
Alex,Biliris,1965,2.77
Vipul,Chhabria,1902,4.5
Dhaval,Lamping,1989,3.54
Andrew,Lamping,1902,2.21
Vipul,Thirunarayanan,1901,1.67
Harpreet,Ranganathan,1901,2.77
Jaimin,Parekh,1992,4.5
Alex,Shah,1990,2.21
Ashish,Singh,1902,2.77
Vipul,Thirunarayanan,1995,4.5
Andrew,Singh,1995,2.54
Ashish,Chhabria,1992,4.5
Orestis,Singh,1992,1.78
Ashish,Shah,1989,3.54
Ashish,Shah,2000,2.21
Jaimin,Thirunarayanan,1902,3.54
Andrew,Singh,1995,3.54
Alex,Thirunarayanan,1902,2.54
Andrew,Chhabria,2012,1.76
Kanna,Shah,2012,3.54
Harpreet,Thirunarayanan,2012,1.78
Orestis,Parekh,1965,1.67
Harpreet,Singh,1902,2.21
Vipul,Singh,2000,1.87
Vipul,Lamping,1965,2.54
Dhaval,Chhabria,1901,2.54
Dhaval,Thirunarayanan,1995,1.76
Kanna,Polychroniou,1992,2.21
Dhaval,Biliris,1990,4.5
Harpreet,Thirunarayanan,1901,4.5
Dhaval,Singh,1989,4.5
Jaimin,Ranganathan,1989,4.5
Alex,Singh,1902,2.54
Ashish,Parekh,1902,3.54
Jaimin,Biliris,1990,2.54
Kanna,Ranganathan,1902,2.77
Andrew,Polychroniou,1902,2.54
Dhaval,Polychroniou,1995,1.78
